x,y,z,sx,sy,sz
243.65,37.72,-375.44,22370.6392,5193.8639,30439.2154
84.67,12.54,-177.09,7089.4112,1400.0800,11291.8408
673.67,348.34,-874.19,63696.0608,36362.2328,77421.2042
39.53,22.63,-103.25,2395.8066,3015.1449,3668.8480
113.53,55.96,-191.38,10039.1562,6992.3743,12645.5202
356.00,184.21,-466.16,33357.4575,20012.6524,38802.6087
126.69,34.87,-187.84,11247.0504,4609.6385,12343.2264
171.11,95.05,-256.22,15642.5777,11050.9445,18854.6312
407.14,203.53,-530.25,38230.5914,21964.4247,44891.8185
90.03,11.79,-184.26,7613.6099,1213.8143,11998.5189
62.17,39.52,-136.28,4953.6016,5153.5836,7208.3550
54.68,24.36,-132.67,4109.9347,3316.6343,6840.3502
188.27,49.63,-303.69,17145.0734,6465.8942,23509.0536
43.03,24.82,-112.35,2831.9408,3339.7080,4699.3159
33.89,13.77,-104.67,1546.1731,1545.7743,3812.5288
145.01,67.98,-227.48,13086.3456,8282.2973,16130.4669
88.62,20.33,-184.43,7504.2491,2829.5383,12001.8944
37.23,12.20,-104.60,2017.1455,1125.1063,3804.2508
55.48,31.06,-128.42,4226.8350,4154.4875,6405.7254
38.10,10.44,-99.88,2118.2275,189.4257,3231.7115
186.99,91.08,-277.60,17139.0418,10681.7313,20920.1173
53.30,80.98,-222.38,4247.2040,9793.5731,15548.7976
45.41,21.63,-104.71,3085.1862,2857.3054,3842.0975
70.10,43.40,-160.83,5763.7014,5646.2436,9650.1423
87.70,15.01,-178.68,7396.7664,1924.2403,11447.0964
42.52,24.54,-112.08,2771.6290,3302.5914,4669.5835
66.26,33.80,-141.78,5342.2624,4498.2191,7766.7544
83.10,49.56,-157.28,7071.7358,6275.5599,9304.9844
95.96,15.18,-192.01,8204.3860,1981.8549,12754.2425
70.48,34.42,-149.94,5767.7129,4587.0283,8583.5424
125.56,75.04,-204.27,11248.4828,8980.6593,13869.5893
39.05,12.23,-105.22,2258.2115,1126.2039,3878.1312
87.66,14.78,-182.50,7391.2509,1899.5567,11821.2551
220.24,60.82,-341.17,20208.7442,7692.4690,27091.6498
95.63,55.03,-167.70,8310.1517,6863.0929,10330.2611
615.05,326.02,-777.67,58127.4952,34060.0013,68255.1823
100.48,26.79,-199.04,8680.8711,3728.5124,13422.2365
111.39,68.01,-187.06,9870.5851,8241.1734,12207.0762
40.36,12.01,-96.29,2420.3811,966.8983,2777.0882
39.67,27.22,-108.21,2448.4522,3648.7522,4243.1918
36.20,26.85,-110.35,2004.6267,3620.5281,4477.2870
37.47,12.52,-105.78,2052.5305,1223.9544,3942.4089
97.36,57.35,-169.37,8486.0729,7110.2702,10492.4967
30.86,13.30,-99.16,981.1078,1420.0118,3141.3845
344.03,189.95,-457.98,32234.9333,20570.0772,37999.2941
323.93,185.26,-423.31,30330.6569,20056.9180,34695.1131
155.55,88.85,-246.23,14143.6500,10434.6094,17897.6589
539.15,288.73,-686.44,50882.3190,30364.9137,59622.2799
191.25,114.83,-280.71,17604.1943,13042.3679,21169.4442
61.98,26.56,-135.18,4877.7019,3592.9346,7101.3241
200.95,106.14,-294.08,18501.0852,12201.1900,22472.9064
178.96,95.93,-270.53,16388.3866,11164.0347,20227.4814
35.63,14.18,-104.54,1811.2996,1625.4944,3799.3060
121.50,67.59,-200.60,10838.3548,8215.7462,13524.8573
100.49,53.84,-181.35,8774.1148,6766.8944,11664.9414
28.88,30.65,-111.30,844.7384,4121.4393,4578.5447
41.30,29.46,-110.31,2659.6728,3934.8952,4480.0178
132.95,61.36,-214.71,11915.4426,7584.9852,14904.1093
432.21,238.50,-483.01,40713.6470,25157.7567,40319.7951
66.01,11.42,-152.64,5222.2625,1049.1910,8866.3709
44.62,12.83,-102.16,2939.3162,1231.6686,3523.1811
43.78,12.29,-101.28,2838.4262,1073.2635,3415.1269
37.51,11.53,-105.35,2049.3994,915.3679,3890.7415
44.92,12.25,-102.17,2970.9777,1060.2407,3523.2772
51.03,20.79,-128.83,3702.2195,2812.5905,6444.1700
32.83,13.39,-106.48,1368.6105,1477.4333,4020.1500
35.87,18.05,-107.88,1882.1455,2356.6963,4189.9033
46.41,18.72,-123.39,3182.5017,2492.2057,5875.4143
39.09,11.49,-99.28,2255.8563,822.6847,3160.9051
37.04,10.70,-103.48,1977.7463,526.1047,3669.1892
52.05,20.27,-130.19,3809.8711,2738.0052,6584.2984
86.15,-72.43,-266.28,6909.9008,2344.7671,20095.0395
41.15,11.08,-103.67,2514.1360,671.8496,3695.9837
45.44,11.68,-102.76,3028.0384,866.7033,3594.0603
39.55,11.68,-101.17,2317.1390,907.5117,3396.3695
36.63,26.79,-103.96,2058.2181,3587.1725,3756.6994
38.27,11.98,-96.69,2152.0404,982.0607,2827.5308
40.89,11.05,-96.16,2479.6428,552.7980,2757.2167
37.29,26.85,-104.05,2145.3065,3593.7596,3767.4597
28.60,22.07,-96.42,538.8174,2946.6168,2815.6417
33.11,24.06,-100.83,1529.9903,3224.6189,3377.6531
35.14,27.88,-104.60,1866.4052,3733.6839,3830.9848
27.63,30.32,-91.54,393.3488,4013.9969,2173.6992
29.69,31.30,-93.16,1009.7912,4133.7431,2413.1279
38.29,11.33,-104.69,2151.7607,825.2293,3814.3018
30.77,25.25,-98.50,1141.4314,3383.3742,3093.0254
31.18,23.69,-99.96,1198.3662,3178.1471,3268.4943
68.60,10.09,-160.08,5478.6606,554.5010,9608.1647
29.33,22.30,-98.09,773.6126,2983.1283,3030.9726
40.58,21.31,-110.69,2517.9948,2852.0201,4511.2428
34.82,11.30,-103.43,1663.3918,834.3907,3662.4725
31.86,25.39,-98.50,1339.8959,3399.1363,3094.6649
32.29,26.23,-99.53,1422.3526,3512.4679,3223.7879
50.26,18.78,-129.51,3608.4108,2512.3613,6513.9275
29.80,27.55,-94.55,974.3055,3671.4465,2588.6504
28.80,31.27,-93.46,806.7929,4133.4167,2453.9166
36.49,20.68,-109.28,1990.6167,2768.4483,4350.9770
27.68,32.76,-92.39,500.7817,4312.7626,2309.2955
31.66,29.03,-95.94,1347.3868,3858.3611,2779.8417
35.62,27.16,-102.71,1926.0136,3634.2890,3610.8273
32.69,27.57,-98.56,1499.6434,3680.0211,3108.1865
35.90,27.80,-103.83,1969.5598,3718.7600,3742.3658
27.91,32.65,-94.10,587.0158,4305.4497,2545.1559
29.61,26.77,-97.80,923.3587,3584.0211,3007.9145
38.67,26.84,-107.05,2321.3569,3599.6158,4111.8488
33.97,26.88,-103.16,1689.9803,3604.2909,3660.8997
27.30,33.54,-91.35,357.8133,4402.9443,2162.4350
30.86,23.13,-99.34,1129.1320,3099.6828,3190.9622
32.86,26.58,-101.21,1517.6031,3561.7694,3429.4007
30.23,29.87,-93.20,1096.5569,3957.0110,2412.6591
35.91,27.81,-104.53,1970.9863,3722.1191,3823.1306
40.80,25.46,-109.81,2573.4863,3423.0300,4419.2997
29.20,29.32,-93.06,866.3698,3890.7892,2390.3384
33.13,18.57,-105.22,1476.5123,2440.4464,3883.6072
30.25,30.72,-94.02,1113.3177,4064.2710,2529.8653
27.84,24.94,-95.42,284.1324,3340.4923,2692.5302
28.16,21.81,-97.47,337.4533,2914.0968,2948.9061
34.24,26.68,-101.39,1726.8888,3571.4723,3452.0719
30.07,32.30,-93.01,1099.1831,4253.0470,2396.6489
29.82,27.22,-96.02,976.3114,3635.0644,2782.0163
33.92,26.60,-101.43,1678.5304,3561.4989,3456.7723
43.20,19.33,-117.48,2817.9687,2574.8458,5248.4603
83.57,44.35,-166.05,7097.7957,5733.8926,10172.3403
79.11,52.22,-154.35,6690.2685,6562.2721,9011.7167
212.91,62.56,-317.56,19524.3893,7825.2380,24824.8880
36.68,11.12,-102.70,1931.9586,732.1664,3577.0089
152.20,79.64,-237.05,13802.0309,9485.8443,17033.3088
133.94,34.40,-232.12,11927.1947,4675.8805,16631.0823
74.69,37.03,-153.31,6196.7967,4890.6498,8918.1356
65.55,33.36,-143.30,5268.5284,4453.3608,7918.4882
66.79,16.46,-149.99,5322.3375,2149.9341,8598.7901
32.16,19.02,-91.49,1307.9253,2452.8863,2114.5157
36.80,16.84,-112.64,2002.1648,2172.3367,4717.5406
32.29,17.87,-104.21,1327.9950,2325.3471,3764.0133
186.82,91.01,-277.46,17122.3809,10674.2422,20906.9315
32.47,12.70,-106.87,1296.7808,1312.9766,4063.1863
265.80,126.62,-371.30,24691.9329,14308.2258,29843.4831
56.22,26.96,-134.20,4284.0892,3659.3881,6996.6067
169.90,35.10,-282.13,15359.6577,4813.9605,21461.6604
59.83,36.61,-130.26,4701.9728,4806.4461,6596.7701
180.03,83.51,-270.43,16458.6920,9913.9105,20244.8605
88.80,46.11,-168.28,7614.7480,5921.0893,10391.7074
39.59,10.60,-95.83,2312.6558,190.5382,2709.6355
157.91,34.64,-263.42,14217.0133,4735.5432,19658.2108
181.77,94.04,-276.63,16649.1184,10986.5224,20816.9359
215.82,38.99,-346.09,19730.8632,5331.6743,27610.2058
68.25,37.99,-143.78,5559.1460,4987.6632,7965.8294
33.31,13.76,-105.65,1452.3668,1554.9975,3924.9626
162.74,72.94,-251.34,14786.9252,8822.2996,18424.4680
54.12,27.12,-131.21,4064.5846,3675.5684,6689.8413
157.24,81.40,-241.49,14287.3228,9665.9710,17459.4885
149.32,16.20,-261.03,13344.0970,2229.6412,19459.3891
100.00,19.36,-197.94,8610.9032,2693.2026,13327.3646
164.14,73.11,-249.13,14922.5436,8830.2215,18214.0117
62.53,27.46,-141.77,4937.1095,3731.9704,7765.5474
42.10,24.36,-111.63,2720.2888,3278.5294,4619.9850
34.55,16.79,-107.66,1680.0210,2148.6512,4161.5033
35.12,10.42,-100.94,1697.8958,298.8697,3359.9637
68.26,12.34,-155.35,5454.3767,1314.6461,9136.9489
32.85,11.55,-109.80,1352.8741,1004.3209,4393.7980
40.36,23.53,-111.11,2506.9088,3168.8078,4560.5690
208.83,46.07,-327.75,19089.4272,6095.0624,25834.4527
55.29,26.06,-130.96,4181.8660,3533.4534,6665.5592
50.93,10.26,-136.73,3636.3608,575.9680,7253.8232
121.50,59.04,-207.77,10810.2290,7347.1364,14230.8812
52.68,27.47,-127.98,3914.0258,3712.8988,6357.7548
66.24,34.02,-141.84,5341.8202,4525.1149,7772.3317
54.08,22.79,-132.37,4038.2689,3102.7815,6809.7349
70.80,42.63,-142.82,5833.2828,5501.1871,7868.9248
82.47,42.81,-158.03,6986.0673,5540.8029,9385.3493
39.01,26.43,-110.01,2361.3577,3556.0550,4441.6393
64.61,26.76,-144.50,5145.8115,3644.9753,8041.7221
71.44,32.06,-146.90,5855.1611,4293.3860,8283.6121
31.05,14.29,-104.31,1044.2980,1673.4865,3768.2703
37.70,11.04,-103.92,2070.5287,700.1053,3721.9303
95.65,52.62,-173.20,8302.6553,6623.7314,10869.8054
181.30,77.14,-276.71,16560.4195,9283.7428,20860.6610
57.28,25.10,-135.43,4385.1663,3417.8569,7122.3273
33.31,14.93,-106.65,1466.7911,1804.5908,4042.0682
42.57,10.26,-123.68,2684.8033,498.7311,5900.4569
179.95,94.47,-274.46,16477.4871,11026.9156,20607.0132
43.23,26.41,-112.88,2865.2833,3550.3205,4759.1765
72.90,42.94,-149.73,6042.6379,5553.2477,8557.2418
136.41,69.28,-219.90,12268.2229,8413.5981,15392.8189
131.33,65.51,-215.01,11771.5736,8021.2151,14924.2547
55.79,31.21,-129.83,4259.5618,4176.2169,6549.7259
96.12,18.78,-188.98,8232.6747,2582.7183,12453.9367
150.89,81.36,-237.51,13680.9758,9664.9030,17073.0756
92.84,49.90,-169.69,8021.5407,6327.3304,10528.9519
183.01,74.72,-276.33,16718.2320,9031.3510,20830.7052
155.76,62.19,-246.50,14092.0957,7712.6492,17976.5876
318.07,165.24,-437.99,29720.9744,18166.1570,36141.3497
35.71,24.32,-106.32,1914.6019,3273.1671,4021.5796
37.63,15.56,-108.54,2100.8790,1915.1618,4261.9464
430.64,91.14,-662.69,40159.7545,11205.3750,57833.7113
57.56,31.00,-131.81,4442.5325,4151.9154,6753.8111
159.94,67.33,-253.59,14502.9801,8258.1147,18649.5671
30.83,15.48,-102.24,1012.1365,1899.8893,3524.6141
33.03,16.23,-106.10,1434.3817,2049.1073,3981.3414
40.71,22.65,-110.79,2543.6090,3044.3406,4524.2548
34.11,16.91,-106.95,1613.5701,2167.6419,4080.8542
92.59,42.79,-171.04,7973.0484,5553.3041,10669.0561
50.09,20.75,-127.02,3600.3933,2803.1544,6256.3270
37.63,16.50,-110.24,2108.3853,2096.6857,4453.3134
100.01,50.08,-176.42,8717.1455,6350.1088,11190.3924
72.86,40.09,-143.25,6028.4547,5212.7515,7914.9312
51.70,27.50,-126.87,3809.7956,3716.2952,6242.2253
173.90,93.80,-260.51,15903.6613,10932.4356,19269.3704
89.25,53.83,-166.00,7685.5774,6745.6260,10160.2800
30.74,13.83,-104.00,970.0776,1572.9209,3730.6575
200.52,105.40,-294.39,18457.8943,12128.9557,22503.7817
89.02,40.61,-167.54,7618.0461,5307.0784,10326.7411
34.43,22.82,-104.94,1719.9470,3065.5236,3860.7653
104.96,59.26,-182.62,9224.1487,7333.3274,11784.2545
127.31,59.51,-210.13,11370.1245,7389.9659,14461.5228
150.72,68.63,-242.77,13628.2217,8381.8476,17602.6980
170.82,68.97,-262.24,15544.7948,8427.3920,19483.8056
46.08,16.22,-107.16,3129.2015,1991.6304,4114.5956
159.56,65.29,-253.31,14461.5127,8046.4586,18626.6079
124.35,52.25,-209.91,11064.5349,6627.1696,14451.0951
31.06,14.03,-107.10,1045.2274,1633.9894,4090.2970
32.26,14.80,-105.37,1285.0719,1777.8744,3893.2864
65.81,10.85,-153.09,5199.0966,856.9289,8911.0091
133.60,68.98,-219.73,11997.4263,8388.3958,15374.9044
196.22,94.66,-285.84,18025.2456,11043.6629,21707.2201
30.42,15.48,-102.66,922.5100,1905.3325,3575.1976
116.70,20.68,-215.59,10229.8016,2896.8846,15047.4660
179.02,77.68,-275.77,16344.5246,9340.1865,20767.5551
34.18,11.37,-103.46,1565.4871,869.0237,3665.2033
36.58,17.46,-109.35,1975.1131,2262.2904,4354.2358
48.02,25.08,-105.84,3396.9596,3332.9558,3980.3586
52.45,32.04,-125.88,3912.4893,4273.0235,6141.4689
34.04,15.48,-107.20,1588.1423,1911.1645,4106.3271
65.21,35.93,-142.76,5245.4926,4754.9336,7862.8974
39.10,14.80,-109.30,2285.7068,1763.1994,4347.4535
82.43,47.24,-157.63,6997.6851,6027.0365,9341.7159
103.17,16.24,-198.58,8909.3494,2172.2616,13396.2652
35.47,19.88,-106.75,1842.5643,2642.6851,4063.8332
137.06,64.55,-223.64,12315.6857,7933.8399,15761.1805
184.81,91.83,-276.71,16933.6060,10758.9632,20831.6012
108.77,52.05,-189.69,9567.5819,6581.4049,12483.5718
222.64,98.98,-329.83,20535.1267,11545.6761,25920.7323
144.61,213.11,-517.15,13358.4462,23365.6452,43431.0165
39.71,11.64,-96.26,2336.2483,841.1162,2771.1729
119.32,55.46,-205.40,10591.0636,6968.2052,14006.0573
37.71,18.41,-109.57,2135.1248,2415.7355,4381.7088
163.44,65.89,-254.74,14833.6253,8103.8775,18765.5616
50.66,32.76,-122.42,3725.3908,4352.9188,5781.4266
42.76,28.09,-112.46,2821.8650,3766.1032,4715.0238
161.21,68.23,-249.14,14629.3311,8335.2907,18221.9919
30.62,10.31,-106.44,883.7198,437.5480,4007.7986
76.55,40.28,-148.21,6395.1061,5240.1131,8412.2412
131.68,16.25,-236.47,11655.6323,2212.9143,17082.2476
157.66,67.34,-247.24,14287.5986,8245.3167,18039.1991
32.26,15.55,-107.08,1295.7972,1933.0379,4091.1743
54.99,13.62,-105.16,4091.0146,1385.4420,3889.5341
128.64,46.38,-175.06,11472.9868,5872.3670,11085.3645
88.18,33.37,-172.57,7509.7339,4489.1648,10826.9462
1463.09,895.56,-1743.60,139370.9943,89702.1560,159114.4796
677.07,409.67,-825.45,64168.5162,42101.8620,72606.0920
261.86,130.20,-343.62,24338.1778,14589.3811,27192.1310
102.30,80.47,-183.75,9033.8544,9522.3388,11862.2203
246.13,160.56,-283.52,22940.7263,17412.1502,21378.2907
135.13,70.14,-178.24,12164.4147,8380.3344,11368.7159
91.13,66.35,-167.41,7911.2934,8056.9226,10285.4564
111.30,67.46,-206.99,9854.2457,8243.8368,14133.0272
65.27,30.13,-144.61,5226.9574,4068.0028,8050.4728
50.39,11.63,-103.27,3583.5897,802.7757,3659.7087
82.36,56.46,-155.77,7024.2715,7009.8390,9149.5908
75.34,27.10,-159.42,6222.1121,3708.2542,9532.2313
30.08,10.33,-105.55,742.0405,442.1395,3904.2333
88.75,33.26,-176.17,7564.2169,4486.2513,11179.4097
103.90,45.73,-188.93,9076.6774,5906.5399,12415.5533
126.31,55.21,-215.06,11259.4923,6953.1406,14944.0060
56.03,14.52,-139.46,4203.9683,1786.4183,7534.0750
567.86,342.96,-712.02,53710.2458,35592.2024,61925.0662
290.54,185.71,-320.52,27205.6830,19869.7807,24878.7928
40.18,19.71,-111.27,2457.7463,2618.2505,4573.0043
184.35,73.90,-237.36,16861.0352,8831.0781,17097.9624
35.47,14.09,-105.38,1787.9198,1611.9756,3896.5918
30.05,14.18,-103.90,809.7473,1652.6832,3719.0226
57.94,30.27,-133.17,4478.6925,4066.1314,6891.9867
34.12,14.22,-107.03,1588.3415,1658.2551,4085.9549
35.71,19.02,-107.98,1868.5403,2513.6703,4201.9128
48.17,26.21,-120.83,3420.5017,3538.4530,5610.7023
31.98,19.61,-102.79,1293.1029,2596.9366,3600.4798
71.90,31.39,-151.33,5897.8080,4226.2096,8724.9902
72.93,44.30,-146.97,6050.7409,5695.0264,8282.8599
74.46,38.42,-152.30,6179.7276,5047.7352,8817.0563
38.50,12.80,-107.13,2192.5419,1301.6450,4098.8413
38.11,21.34,-107.57,2209.3822,2853.5232,4161.6189
132.01,61.66,-231.91,11819.8836,7669.0876,16558.2054
90.63,41.50,-172.79,7776.5988,5420.2237,10839.9983
64.40,36.80,-134.06,5168.4419,4828.9526,6986.4278
168.99,90.58,-264.46,15424.9158,10632.4767,19650.2470
115.30,57.65,-195.83,10212.7747,7179.7679,13074.8415
66.74,26.75,-146.96,5361.1476,3646.1530,8288.9788
91.56,41.94,-171.15,7869.4487,5462.2200,10679.4845
172.71,69.60,-280.40,15719.3398,8541.2554,21223.4633
186.09,95.38,-274.14,17065.7074,11103.5548,20579.2625
315.45,140.21,-446.61,29411.5702,15752.6701,37025.0167
38.45,18.52,-108.75,2231.6184,2426.7596,4290.1476
69.56,41.13,-142.76,5703.2068,5336.9059,7863.2249
138.89,58.95,-218.93,12476.8888,7331.0066,15319.9118
140.17,63.61,-217.86,12613.0663,7812.2252,15209.0539
161.69,65.96,-251.19,14668.3456,8104.9164,18423.9607
62.86,13.50,-141.85,4909.8145,1544.0089,7781.4056
74.24,36.99,-153.71,6151.5493,4889.3102,8957.6829
40.82,12.42,-98.68,2481.9574,1115.9895,3088.9220
175.27,94.68,-285.91,16026.2604,11091.3029,21698.7867
171.84,92.05,-260.03,15702.5209,10760.8930,19225.0731
39.43,26.89,-107.72,2416.6968,3605.4519,4187.5608
37.37,21.70,-108.49,2116.4541,2910.6547,4264.2887
38.02,10.67,-103.07,2109.7555,487.1610,3621.7017
117.67,62.44,-197.02,10455.5094,7679.8205,13183.9244
187.51,85.85,-279.96,17174.2423,10161.0051,21157.7435
37.28,11.60,-107.97,2019.8093,965.3956,4191.3695
41.74,27.08,-117.27,2697.2938,3658.7592,5229.7570
73.72,39.93,-150.72,6112.2865,5216.8767,8658.9473
137.71,52.95,-225.01,12345.1362,6714.9325,15914.7404
38.86,10.54,-96.77,2218.1392,179.6469,2834.8754
50.25,23.30,-126.00,3631.8852,3161.9279,6151.7438
39.97,11.08,-95.62,2365.1087,575.5388,2682.7343
35.03,21.06,-106.51,1789.9026,2818.4821,4037.7309
214.52,76.90,-317.83,19712.7856,9303.3068,24819.6369
62.79,31.86,-138.68,4983.1261,4266.0303,7453.5625
51.02,27.98,-125.77,3738.7294,3774.8418,6129.0555
67.00,25.50,-148.35,5381.4394,3487.3745,8428.5918
33.94,13.77,-104.70,1553.0370,1546.5428,3815.4784
29.31,10.68,-103.77,490.6405,633.9761,3695.1560
37.34,22.12,-107.52,2114.8861,2968.2147,4155.6342
72.47,29.67,-152.65,5947.2373,4017.3979,8856.9760
50.96,28.24,-124.96,3734.3645,3805.4999,6044.2823
64.65,33.34,-141.04,5177.6438,4445.8662,7691.1845
62.38,33.09,-136.79,4946.2554,4408.4393,7262.1140
67.24,27.31,-146.92,5413.5661,3716.4636,8284.6749
78.13,32.74,-159.37,6520.5841,4397.7923,9523.3532
54.75,30.72,-128.87,4148.7826,4116.3943,6450.5393
247.39,156.37,-740.34,22866.6881,18257.5169,64915.2439
70.10,29.73,-143.61,5712.4674,4000.4230,7954.7047
36.49,10.54,-94.60,1895.3314,183.8711,2536.6792
103.93,9.99,-202.31,8961.4255,563.2240,13769.1239
47.42,22.33,-122.81,3315.8107,3023.3969,5816.8585
101.11,39.22,-185.26,8786.0333,5174.5212,12066.0274
37.22,20.50,-108.80,2086.4295,2738.1541,4297.8743
109.96,42.31,-195.96,9650.8166,5533.4847,13107.4608
64.78,33.40,-141.24,5190.7344,4453.4215,7711.0224
34.11,15.45,-107.16,1599.0185,1904.6368,4102.2462
50.73,25.99,-125.32,3697.4117,3518.6927,6081.6056
37.24,18.72,-108.13,2075.0867,2460.6631,4220.3235
137.39,54.76,-222.80,12319.7502,6903.0018,15698.2655
36.92,19.26,-108.92,2036.1389,2550.4175,4308.6022
127.98,52.41,-213.54,11412.2553,6646.5849,14803.1203
52.83,27.52,-128.21,3930.3606,3720.4251,6382.1012
43.77,22.63,-115.54,2905.0258,3049.6011,5043.2825
34.22,16.76,-108.33,1630.1559,2147.7569,4237.0664
53.34,22.54,-131.04,3958.6046,3065.0319,6672.6956
79.35,27.56,-161.56,6621.7621,3763.0750,9745.5067
37.81,17.41,-113.53,2140.8860,2268.7720,4816.2266
41.51,18.83,-114.88,2614.0737,2491.0853,4967.2135
111.79,35.69,-200.83,9805.6254,4789.0899,13590.8874
34.61,13.72,-105.09,1656.9610,1534.8229,3861.5901
34.19,17.63,-105.80,1632.6767,2284.3945,3949.9439
56.03,29.65,-129.73,4277.0978,3983.9497,6540.0936
131.26,41.53,-223.02,11693.6692,5475.6786,15738.6764
49.38,19.63,-126.78,3517.0114,2636.0405,6230.6379
54.15,25.65,-130.68,4060.4569,3482.5167,6635.9161
67.93,36.35,-144.38,5520.4537,4801.3969,8026.2709
79.46,32.09,-159.39,6649.2945,4315.5507,9527.1340
58.81,21.75,-139.68,4529.1574,2967.1465,7555.1508
35.86,21.72,-106.81,1913.0145,2913.4305,4073.9511
30.05,13.16,-104.08,791.2786,1424.2181,3737.3613
87.52,34.38,-168.81,7448.9470,4597.5562,10457.1000
61.26,19.94,-142.74,4773.3114,2705.4524,7866.1459
33.40,18.67,-105.47,1521.2635,2455.8357,3912.9480
54.07,18.75,-132.62,4017.2795,2507.0216,6835.4766
101.49,36.39,-183.86,8814.8099,4844.1754,11933.9257
36.26,20.35,-107.45,1955.5977,2712.5856,4144.4725
40.28,12.12,-98.51,2412.3865,1025.4222,3066.7755
53.19,11.39,-109.99,3886.7376,750.1100,4434.4194
81.85,37.54,-156.48,6906.2829,4940.9103,9236.9728
34.98,18.86,-108.47,1764.1916,2493.5448,4256.6057
49.29,25.61,-123.42,3539.6310,3465.4935,5883.1205
51.93,26.54,-126.55,3829.5893,3590.8540,6210.1684
37.49,24.33,-105.60,2151.0054,3266.3122,3941.9451
30.61,17.19,-105.89,996.7663,2226.4598,3956.3225
161.91,65.44,-254.57,14686.2500,8060.1569,18748.8733
62.12,20.85,-146.57,4865.0233,2852.9553,8250.6464
50.66,29.23,-123.68,3706.9863,3926.3583,5911.7841
78.66,37.70,-152.46,6592.6296,4954.4157,8836.7635
85.96,29.11,-163.09,7279.3696,3943.5884,9900.1639
42.20,24.22,-114.18,2732.0977,3268.8053,4896.7268
70.26,31.51,-148.07,5734.8852,4233.6192,8399.0533
41.38,21.16,-114.47,2614.1456,2843.3446,4924.7552
91.73,33.27,-170.57,7857.4485,4459.9794,10634.2036
105.60,39.20,-186.21,9221.6043,5163.9818,12162.4103
31.48,15.27,-105.29,1146.1800,1872.6712,3884.7838
42.95,24.47,-114.45,2821.8691,3301.2356,4927.3818
45.34,15.88,-120.79,3044.4088,2002.4652,5600.1102
115.68,48.46,-202.20,10219.7318,6215.4891,13705.1513
40.64,10.75,-114.26,2451.2418,661.8058,4892.8479
55.43,31.70,-127.21,4224.5078,4227.9889,6280.6308
115.44,45.48,-199.91,10188.4039,5883.4538,13488.6995
29.31,18.38,-98.03,683.6615,2391.6218,3011.1229
38.64,17.90,-109.92,2250.6807,2330.8758,4420.0958
107.29,40.61,-192.40,9387.8486,5338.1701,12762.8528
131.06,45.03,-219.84,11685.4491,5855.6992,15426.0375
86.11,42.61,-169.21,7339.8246,5544.4700,10484.6731
66.46,20.68,-149.70,5306.5351,2825.4094,8566.2079
94.18,37.24,-178.01,8107.8700,4943.2879,11357.7134
51.76,11.43,-104.50,3731.9476,716.5543,3806.2067
42.95,22.66,-112.83,2809.3964,3046.0395,4750.1270
99.18,42.41,-187.39,8608.2405,5545.8563,12267.1037
31.03,19.81,-99.85,1115.5799,2618.0025,3245.6124
139.71,40.86,-232.13,12500.5129,5405.5960,16624.3046
427.64,139.48,-2310.77,39465.1011,19518.3616,214678.6763
78.62,26.06,-160.97,6544.1836,3569.8045,9688.1547
34.34,17.81,-105.89,1657.5550,2313.9826,3961.0602
40.14,25.02,-108.85,2490.0142,3362.5825,4311.6379
70.14,83.86,-282.18,5920.2706,10218.5718,21288.6880
60.09,29.24,-136.18,4695.2508,3942.8501,7200.1638
