1-0 H_25.40000_179.29412
1090 4.65852 -19.11161
1093 1.01855 -21.84446
1094 9.82184 -5.79202
1096 7.97652 -16.77789
1097 7.38432 -17.19505
1099 1.55384 -5.51516
1104 5.81483 -18.38410
1105 10.74831 -6.65091
1107 7.45003 -2.41566
1109 -9.05358 -2.07482
1112 8.61111 -13.95359
1113 3.20767 2.14677
1116 -8.87224 -3.68721
1117 3.51976 6.59190
1119 -2.26562 4.81267
1120 1.16290 -16.44332
1121 4.11697 -19.50286
1127 1.89100 -12.72411
1129 11.75329 -22.51042
1130 -11.67501 -0.03812
1132 6.95688 -14.63307
1134 3.55000 -8.66259
1135 -10.68770 0.57843
1138 3.50956 -10.63700
1140 -11.32651 0.17895
1141 2.02987 3.71730
1143 6.60312 -13.77100
1144 6.20381 -12.43461
1145 7.87654 -2.77467
1146 3.81776 -6.68731
1149 11.76184 -19.69050
1150 3.54012 -19.41388
1153 4.71171 -26.89015
1155 0.91944 -23.07884
1158 11.37227 -24.76653
1162 -1.53248 -8.78956
1167 2.40191 -20.69945
1175 -0.17031 -5.11616
1180 6.76589 -20.16515
1182 -6.31502 -15.09079
1185 9.78537 -15.10111
1189 9.50046 -29.06586
1191 7.55217 -14.84012
1192 4.55772 -13.21343
1193 10.97315 -10.23866
1195 0.79621 -26.15960
1196 8.37829 -25.21829
1197 8.47981 -26.76942
1201 -9.07986 -4.70729
1202 -10.95512 -0.25062
1204 2.77353 -21.13161
1205 -2.66392 -15.92643
1208 7.82241 -28.05244
1212 -8.54183 -1.02530
1213 11.41608 -21.73317
1214 -2.08456 -7.11096
1215 8.69616 1.27162
1216 -11.34440 -0.83045
1217 7.62334 -8.36801
1219 9.21779 -2.25650
1221 9.31809 -21.28798
1223 -1.04443 -2.73359
1227 -0.09566 -24.68191
1228 5.73216 -26.11709
1232 3.44386 -24.61817
1233 9.39246 -2.74294
1234 0.95589 -12.48586
1235 10.37331 -8.58844
1237 1.30096 7.94663
1238 7.93089 -11.42544
1241 5.91749 -17.62101
1242 7.28897 -10.96157
1244 5.22432 -14.16392
1245 7.83487 -12.11526
1246 8.90228 -0.46988
1252 5.89741 -27.43060
1255 0.00016 -3.98595
1256 -2.53176 -14.26104
1257 3.29559 4.55672
1258 9.12442 -9.86719
1259 3.13897 -17.05000
1260 0.50127 -20.91377
1261 2.07127 -22.17146
1263 1.47829 -22.98080
1264 9.77584 -3.12746
1268 -4.33796 -13.75008
1269 0.31722 -23.64657
1270 11.38578 -4.78249
1271 9.46204 0.99625
1272 11.41184 4.46104
1273 6.00669 -17.26754
1274 10.55574 0.31958
1277 11.89639 -3.87068
1278 12.06746 -1.84397
1279 10.41330 -3.62365
1281 10.29267 -1.36975
1285 3.52634 -20.29884
1286 -4.64954 0.90715
1287 11.42810 -28.63217
1288 4.97889 -1.00827
1289 9.31809 -21.28798
1290 5.94327 -8.95446
1291 2.61633 -14.24591
1292 10.08737 -20.01737
1293 1.79348 -15.49522
1298 7.96460 -6.32073
1301 -5.84798 -7.37704
1302 0.97754 -9.81175
1304 -3.58095 -17.89964
1312 -5.45467 -17.02998
1315 -5.48906 -20.04289
1317 1.50826 1.82788
1320 9.31854 -1.30431
1329 10.87411 4.85677
1332 5.22717 -12.58538
1337 3.23789 -5.03359
1338 -2.97807 -9.68257
1339 2.64287 -5.20947
1345 -3.60189 -14.65573
1349 -2.95438 -26.58939
1351 -3.12699 7.65159
1352 -3.53444 -11.32821
1356 -0.72816 -16.10318
1360 8.12035 -24.61943
1361 3.78647 -24.10595
1371 1.82902 10.10687
1377 -2.44880 6.09981
1378 -5.07165 -3.18941
1388 -1.03292 -0.24876
1389 0.91766 -14.46368
1390 -5.40950 -0.29218
1400 -4.01851 -4.18589
1402 -8.19904 -4.19415
1406 -0.52313 -9.29049
1408 6.84580 -24.59704
1409 -8.81077 1.26049
1410 -1.89505 -15.84867
1411 8.76380 -17.42342
1423 -4.80310 1.57351
1425 -8.81100 0.49497
1426 -2.68918 -5.11297
1437 -2.60486 -9.54354
1438 -2.58227 -6.02442
1440 0.41752 10.77127
1442 -0.07965 -0.78578
1458 -3.36737 -3.09468
1465 9.62341 -12.75215
1476 -5.03386 2.39410
1478 6.60193 -1.99089
1484 2.13687 -6.59581
1485 2.54374 -6.94853
1493 3.32686 -16.66703
1532 -9.33561 -16.17378
1554 -1.93038 -7.79510
1564 -3.07421 -6.00347
1565 0.18174 -8.18272
1899 2.92252 -5.40247
2486 10.56325 -17.64776
2491 11.54335 -20.03642
2495 10.32574 -18.00674
2499 7.15373 -3.17642
2503 4.00084 -1.30022
2504 9.95148 -14.12185
2507 1.80925 6.39572
2509 7.81927 -1.69478
2512 11.96198 -14.37076
2515 6.95862 -3.58111
2519 11.18937 -16.45714
2522 11.77392 -15.75406
2524 9.34277 -11.97138
2529 7.65268 -5.70441
2530 6.61528 -18.42358
2531 9.64094 -18.50316
2536 1.88637 -22.92852
2541 10.58816 -14.50975
2544 8.08973 -18.54133
2548 7.22124 -22.72914
2554 2.74622 2.17531
2574 11.05365 -11.89281
2585 10.41628 -14.84852
2602 5.74797 -4.12876
2603 5.52625 -0.07675
2611 -9.90374 -2.80531
2614 8.02302 -20.26206
2616 10.79067 -12.35133
2636 11.85904 -25.50651
2641 9.15753 -19.61207
2642 11.40836 -14.47388
2643 10.07122 -8.21627
2644 -5.09686 -17.71768
2645 10.49694 -24.39503
2646 -5.54576 -18.12001
2648 8.76116 -23.55894
2650 10.43139 -29.42630
2651 -1.53248 -8.78956
2652 7.38432 -17.19505
2750 4.98516 -0.64466
2752 3.70895 -15.74678
2753 -2.31175 7.93248
2756 10.71528 -21.83289
2757 8.96858 0.02317
2760 8.03908 -0.46577
2761 0.31115 -15.93665
2926 1.65096 -6.42906
2927 4.27766 -2.39940
2929 7.42572 -17.97325
2930 0.47913 -7.37002
2933 4.94878 -3.32872
2937 -0.66806 0.42826
2942 -1.30613 6.96767
2970 2.17731 10.39645
2974 6.00402 -2.49359
2975 6.15165 -8.04239
2977 -0.08216 3.10299
2978 -3.82604 2.13900
2979 -4.71840 -6.08664
2981 -2.28288 5.63797
2983 -1.52109 -16.92126
2984 -2.85580 1.62542
2986 5.30669 -1.65651
2988 1.48957 -22.33290
2989 -3.74601 3.53270
2990 -9.80490 -4.19588
2996 6.20839 -1.47362
2998 -9.82702 -1.48150
3002 2.69459 8.21821
3007 -2.31717 -4.93282
3011 -12.04739 -3.10201
3038 -0.29834 -4.52293
3041 11.59039 -21.30140
3066 -11.32850 -3.36551
3067 -0.13684 -10.25753
3068 -3.82548 6.89484
3069 0.13491 -1.17000
3100 -7.61862 -7.77338
3103 -5.96317 -2.04567
3105 6.99550 0.47654
3141 -0.14813 1.73717
3143 1.01123 -23.54211
3144 -5.98220 -6.20636
3145 4.38283 4.77628
3147 -7.02368 -0.94496
3149 -3.62998 -18.54901
3153 7.77142 3.04802
3173 -2.38741 -6.40652
3174 -2.95009 -15.49484
3176 6.07557 -7.03291
3181 0.23497 -11.42550
3185 -8.43009 -13.87591
3187 5.64883 8.87955
3202 8.96858 0.02317
3203 7.83505 4.69089
3204 7.60910 5.40877
3205 7.12091 6.04602
3206 -0.99796 4.07647
3209 0.73022 6.87723
3213 5.60178 4.13441
3215 -1.67955 -25.86447
3216 10.94393 -1.67468
3217 -11.82585 -16.26565
3218 -4.81139 -16.44165
3219 -7.18969 8.75961
3232 -4.83479 -5.51905
3233 -7.07254 -3.42291
3236 3.84494 -9.85805
3237 0.10427 -17.76076
3242 -0.56141 6.97397
3248 -2.31892 -3.92595
3251 -2.53553 -1.80907
3254 -4.49256 2.84769
3255 0.16340 1.43439
3278 -4.36159 3.33906
3279 -1.34670 -18.38905
3283 -8.06597 -6.30743
3284 2.08178 3.02733
3285 -6.54713 -3.02631
3291 8.21119 8.52520
3292 -4.21932 -1.71704
3295 -1.01004 -1.21214
3296 -11.69725 8.65735
3298 0.16721 -22.99844
3301 -2.93306 -22.98265
3304 4.48948 10.19418
3306 1.26993 -18.06473
3307 4.40630 -11.74847
3308 -10.56595 8.60488
3309 9.12759 -27.09755
3316 0.85735 -3.48498
3324 -0.44097 12.72594
3326 9.79821 7.18312
3330 10.03419 3.65180
3333 -8.15696 -8.62037
3335 -7.41167 -6.54813
3336 -11.64225 -15.28907
3343 -5.22208 -1.57936
3346 -4.03703 -11.84157
3357 11.49358 -0.76720
3358 8.83727 9.65331
3359 7.75904 10.68819
3360 11.25378 8.75642
3361 3.35058 -0.13851
3362 -4.42791 11.57370
3363 6.38193 10.62306
3365 -11.01067 10.26827
3366 -3.86527 -9.52126
3367 -4.30764 -25.30021
3370 5.52057 11.10157
3372 -4.94012 12.43476
3373 -6.94478 8.97788
3375 0.59895 -13.02025
3376 4.55010 -24.93744
3377 -6.03963 -10.73748
3380 -11.26622 -16.24535
3382 10.98174 5.69745
3383 -12.23636 -14.36852
3384 -5.37628 10.25187
3386 -5.76330 1.98093
3387 -11.48876 -23.69561
3388 -7.13232 -16.48739
3389 -6.24547 -20.17640
3390 2.98947 11.47043
3391 -5.29173 -15.01398
3392 -1.60359 -22.00037
4238 -3.01675 -13.18439
4247 5.84323 5.21059
4261 -9.88729 7.98843
4262 0.52511 -3.74666
4263 -6.61218 -21.12283
4264 -0.37684 -27.44989
4265 -3.99238 -24.19842
4266 -0.17744 -22.67957
4273 -8.76807 11.09138
4279 -7.36887 10.53487
4280 -5.90030 10.04841
4282 9.60110 7.97263
4284 2.11407 -25.21059
4304 -7.18059 -25.14583
4307 9.46046 7.56833
4308 -11.29462 -5.42606
4319 -8.98617 -22.37365
4337 -2.93149 -17.99475
4408 2.49374 9.72728
-99
1-2 H_25.40000_92.01509
1083 -0.98586 -1.88549
1085 -0.77659 -0.41805
1086 -9.19178 2.62003
1087 -1.50039 5.96573
1090 -11.40826 -30.86732
1099 -4.11167 -11.17346
1113 -2.27731 0.57018
1117 -0.62305 7.51751
1118 -6.70000 -11.69191
1119 -9.80418 4.79717
1187 -11.58178 8.69412
1206 -5.41898 -4.94292
1218 -5.08113 11.89685
1226 -5.88104 -4.31492
1257 -0.84838 4.53584
1259 -11.16462 -27.97515
1314 -11.09615 7.27281
1317 -4.32349 -0.09495
1337 -0.66570 -10.31966
1364 -3.10207 4.64610
1402 -11.75515 -9.37102
1484 -3.13745 -12.82867
1565 -6.01482 -15.43854
2447 4.03347 -5.99374
2448 -9.26596 -29.15138
2449 -10.62321 -12.09323
2450 -3.11204 -23.38085
2453 1.25299 -16.32706
2464 5.38095 -9.47616
2489 -4.85353 -21.63524
2492 -4.51797 -16.67579
2496 5.38482 -6.42392
2498 -2.37622 -9.43237
2505 -3.88060 -8.77875
2507 -3.64438 7.17298
2508 6.12721 -4.18144
2513 5.20615 -8.44639
2514 1.79324 -17.16180
2518 -2.79652 -19.31060
2521 -11.44054 -28.63047
2534 -8.47598 -27.55236
2539 -1.09270 -12.48095
2540 0.05751 -15.60136
2547 4.23159 -3.55297
2549 4.58065 -10.17065
2551 -1.79258 -1.12583
2552 3.06884 -8.31839
2553 -0.00700 -12.89547
2554 -2.65692 0.90295
2556 2.67432 -6.89593
2557 0.06649 -10.16308
2558 -6.86231 -26.53738
2560 -7.97514 4.07032
2561 -7.87713 -0.95813
2562 -0.11271 8.05734
2563 0.30787 -19.37515
2564 1.27297 -11.99691
2565 -9.25678 -16.74919
2568 -9.35100 -24.54054
2572 -1.48543 -8.79559
2573 6.99573 -1.51891
2591 -5.80601 6.30014
2592 -8.83956 5.71723
2594 -9.60128 -12.58651
2597 -10.12902 7.45140
2598 -6.18489 -20.38644
2599 -8.03495 -23.35164
2612 -10.95507 2.85034
2617 3.50195 -12.84828
2618 -1.11096 -19.94697
2619 -0.84026 9.00237
2620 -4.01229 -20.50606
2621 -0.40644 -19.80575
2622 1.04217 -15.27993
2624 -9.21930 -10.38461
2626 -1.21402 -21.51367
2627 -2.68316 -17.17546
2628 -4.27176 -25.10162
2629 -0.76068 -17.48508
2630 -0.37632 -16.05333
2632 -3.47541 -16.60626
2655 0.30787 -19.37515
2744 -1.18040 3.95266
2748 -9.44210 -16.05193
2749 -10.51468 6.17129
2753 -9.72824 9.36730
2771 -7.54978 0.26998
2905 -2.27731 0.57018
2907 -2.25713 8.72853
2909 -2.07964 3.38063
2913 0.77934 -14.00442
2914 -3.22085 -8.53043
2915 -2.36004 -1.97862
2917 1.27155 -18.02528
2918 -2.09535 11.35860
2919 -3.00574 12.36368
2926 -3.98296 -12.57994
2930 -6.04727 -13.95456
2931 -5.99902 -3.07903
2932 -2.08438 16.04071
2935 -1.22586 17.52160
2936 3.81129 16.82617
2937 -7.52351 -1.93235
2938 3.81129 16.82617
2943 0.36915 16.50551
2945 4.98921 -4.04897
2946 -0.45308 16.81272
2947 -8.38061 37.42714
2948 -7.52361 40.80358
2949 7.39903 -0.36623
2950 -7.07884 -15.66556
2951 -6.31248 17.19105
2955 0.17633 -0.42518
2956 -3.64500 14.75227
2957 -7.71042 16.04409
2958 4.32735 11.02487
2959 7.66135 0.65534
2973 2.53549 16.73917
2981 -9.86494 5.87771
3002 -1.99023 9.60603
3007 -9.21930 -10.38461
3026 1.33041 16.49696
3053 -0.55249 18.15675
3135 -4.32720 -2.85927
3188 -10.60546 29.60734
3252 -0.69056 8.43034
3260 -4.46565 -5.84294
3284 -3.76209 1.97347
3310 -11.49723 17.24096
3311 -9.47509 17.27655
3395 1.18759 -7.68164
3396 5.23077 -1.22590
3397 -6.86963 7.39223
3398 -0.33789 -2.78962
3399 -8.06458 -6.85462
3400 -10.37000 40.17876
3401 -11.55488 -9.93906
3402 -10.07312 -4.66916
3403 -10.05706 -7.17380
3404 -5.31455 -23.44978
3406 -10.06318 41.52333
3407 -4.57364 -19.86917
3409 0.26555 -5.58774
3410 -0.69300 -4.90875
3411 0.65295 1.79641
3412 -6.29905 36.00890
3413 -7.12297 -17.78812
3414 -12.12092 -12.79176
3415 -10.76001 0.95694
3416 -11.84306 -3.82812
3417 -7.01968 -25.09199
3418 -11.75142 -24.55074
3419 -0.25750 31.72046
3420 1.08956 28.63175
3422 -9.51174 13.91226
3423 -4.22325 -15.26519
3424 -2.68929 -19.79335
3425 -1.53276 -7.74568
3426 -7.05157 15.48199
3427 -1.83248 13.70125
4221 4.19848 18.98377
4268 7.92266 10.85993
4269 -10.09687 12.56760
4270 -0.96267 20.94247
4271 4.17753 12.01562
4272 -3.36508 17.43408
4273 2.11197 14.01313
4349 -11.81015 -3.14420
4350 -11.09316 43.63472
4351 -4.33140 36.04015
4352 4.62743 3.39804
4409 0.65380 26.78739
4481 -6.93226 9.49907
4482 0.95231 6.62300
4504 -6.15435 -16.39528
-99
1-20 H_25.40000_59.49095
1001 5.14633 -4.36639
1071 -0.56559 -7.14905
1072 9.66368 -5.08652
1074 9.31911 -12.39936
1075 -1.11583 -17.71572
1079 -0.29174 -16.97743
1081 10.85450 -18.94315
1087 2.84636 5.83184
1088 4.02713 -18.21328
1091 6.70823 -19.97417
1093 1.56475 -21.47853
1094 9.46638 -5.52859
1096 8.28067 -16.38303
1097 7.72304 -16.79539
1099 1.57681 -5.29097
1104 6.26048 -17.97067
1105 10.37237 -6.36785
1107 7.01303 -2.15788
1109 -9.29120 -1.88562
1110 -10.04243 -0.80796
1113 3.20308 2.31837
1116 -8.82117 -3.45407
1117 3.50665 6.65833
1120 1.56278 -16.07812
1121 4.61802 -19.10738
1127 2.15266 -12.24591
1130 -11.99724 0.13510
1132 7.09556 -14.23207
1133 -3.16210 -8.76869
1134 3.54956 -8.38045
1135 -11.19021 0.76771
1141 2.11254 3.83542
1143 6.80093 -13.42612
1144 6.34142 -12.07370
1145 7.40645 -2.57977
1146 3.80736 -6.38748
1150 4.03152 -19.01742
1153 5.39488 -26.38340
1155 1.45443 -22.69895
1158 11.82318 -24.32726
1161 -5.19591 3.03279
1162 -1.51700 -8.51348
1167 2.89405 -20.35418
1175 -0.21560 -4.79439
1177 0.42987 -22.25227
1182 -6.17110 -14.80145
1185 9.96092 -14.72129
1191 7.67628 -14.45719
1192 4.75877 -12.85756
1193 10.96406 -9.85476
1197 9.18285 -26.27566
1202 -11.22450 -0.13608
1204 3.29584 -20.76898
1205 -2.29983 -15.54994
1208 8.54107 -27.59820
1209 -5.41997 -9.46702
1210 -2.11882 -14.61885
1212 -8.82403 -0.84601
1214 -2.12191 -6.83855
1215 7.92838 1.29003
1216 -11.68791 -0.67679
1217 7.55283 -8.06267
1219 8.75855 -2.03892
1223 -0.97962 -2.60586
1227 0.21848 -24.33706
1228 6.50407 -25.46746
1231 3.05555 -15.99596
1232 4.03791 -24.17630
1233 8.89774 -2.51058
1234 1.25092 -11.98568
1235 10.27690 -8.31561
1236 4.27995 -21.00537
1238 7.99104 -11.08871
1241 6.24382 -17.29588
1244 5.38113 -13.74919
1245 7.94585 -11.76861
1246 8.35794 -0.26772
1247 3.39092 -17.49100
1256 -2.10242 -13.90210
1258 9.08856 -9.55660
1259 3.42314 -16.68267
1261 2.61489 -21.81673
1263 2.06775 -22.54413
1264 9.51311 -2.84925
1269 0.90809 -23.31647
1270 10.96155 -4.53093
1272 10.51106 4.53674
1274 9.95871 0.51292
1277 11.43963 -3.61673
1278 11.56681 -1.61948
1279 10.02576 -3.37409
1281 9.80974 -1.15183
1285 4.02137 -19.88328
1286 -4.70273 1.12845
1288 4.49398 -0.82167
1289 9.78346 -20.82132
1290 5.92486 -8.68593
1291 2.85780 -13.86471
1292 10.53725 -19.61667
1293 2.12804 -15.17672
1298 7.80282 -6.03012
1301 -5.82797 -7.09944
1302 0.95644 -9.46112
1303 -1.11000 -13.70669
1304 -3.11565 -17.52339
1306 -9.05300 -20.31929
1307 2.26556 -12.49345
1308 -5.46120 -23.92928
1309 -8.38828 -11.49265
1310 7.67614 -26.98368
1311 4.10793 -26.27123
1312 -4.87089 -16.71474
1313 -5.03302 -22.08872
1314 -3.09170 6.69675
1315 -4.94118 -19.75112
1316 2.95727 -14.64568
1317 1.51212 1.97802
1319 1.61799 -8.87357
1320 8.71359 -1.09534
1321 12.00827 -0.30964
1322 11.85309 -2.30453
1323 12.08348 -3.01753
1324 6.31481 -12.84202
1325 3.63262 -27.92277
1326 -1.97136 -10.82577
1327 11.74880 3.61421
1328 -9.17740 -19.14301
1329 10.15480 4.96323
1330 4.94581 -21.38966
1331 5.53013 -11.31721
1332 5.23667 -12.02500
1334 2.70340 -17.45788
1335 2.81788 -19.71639
1336 -8.00084 -24.56332
1337 3.17856 -4.79843
1338 -2.91256 -9.37533
1339 2.61813 -4.95164
1341 -7.07383 -17.84255
1342 -5.42596 -18.44009
1345 -3.14177 -14.45523
1346 -9.42005 -17.42868
1347 -9.69613 -18.82578
1350 3.83710 3.73509
1351 -3.10563 7.71404
1352 -3.33929 -10.88562
1353 -7.09828 -17.11109
1354 -3.81605 -17.49608
1356 -0.46225 -15.74552
1359 -0.80859 -18.09158
1360 8.75249 -24.22496
1361 4.13797 -23.57377
1368 -0.03176 -3.70163
1371 1.75802 10.24249
1374 -4.75672 -0.05469
1377 -2.41228 6.12500
1378 -5.32854 -2.99069
1388 -1.09626 -0.25394
1390 -5.88455 -0.13231
1392 -2.86090 -4.17340
1400 -4.22875 -3.96588
1401 -6.31975 0.57006
1402 -8.32877 -3.99087
1403 -7.43724 -9.67395
1404 -10.30639 -24.17311
1405 -9.12946 -10.88313
1406 -0.45439 -8.96309
1407 -7.50495 -16.26170
1409 -9.38284 1.47016
1410 -1.59726 -15.44697
1411 9.12104 -17.02094
1413 2.20813 -20.47651
1423 -4.67253 1.57043
1425 -9.18129 0.65121
1426 -2.66899 -4.87764
1437 -2.53404 -9.24525
1438 -2.57007 -5.81534
1440 0.56190 10.75063
1442 -0.07485 -0.49042
1458 -3.65671 -2.89435
1465 9.79275 -12.41349
1476 -4.83703 2.35684
1478 6.14109 -1.76981
1484 2.11649 -6.35810
1485 2.50218 -6.73828
1489 -6.28219 -0.67221
1491 -1.71630 -25.48112
1501 -0.34887 -23.02226
1532 -8.99865 -15.82827
1554 -1.88587 -7.53358
1564 -3.19977 -5.70273
1565 0.17129 -7.95735
1571 -0.01037 7.57944
1899 2.89804 -5.17414
2499 6.78403 -2.94465
2503 3.50752 -1.09108
2504 10.08285 -13.78030
2507 1.82727 6.45295
2509 7.28799 -1.48832
2512 12.06265 -13.98890
2515 6.60994 -3.34223
2519 11.51078 -16.06368
2522 11.94267 -15.34671
2524 9.40763 -11.62287
2525 11.01898 -23.94762
2529 7.34784 -5.44837
2530 7.07114 -18.01484
2541 10.76052 -14.11651
2544 8.53448 -18.13577
2548 7.83612 -22.33492
2554 2.74147 2.30790
2562 3.76551 7.16478
2574 11.14566 -11.57711
2585 10.56052 -14.46581
2591 0.96380 5.95866
2600 3.57132 4.07792
2602 5.33218 -3.87674
2603 5.01296 0.05206
2609 11.51078 -16.06368
2611 -10.07109 -2.59875
2614 8.54938 -19.82796
2642 11.52957 -14.09971
2646 -4.84315 -17.81424
2648 9.37500 -23.17106
2650 11.33702 -28.87296
2651 -1.51700 -8.51348
2652 7.72304 -16.79539
2750 4.48356 -0.45662
2753 -2.33159 7.95481
2754 -2.47230 -17.16720
2755 -1.19026 5.15192
2757 8.25888 0.15294
2760 7.43979 -0.28998
2772 -6.44238 2.44870
2926 1.64138 -6.16832
2927 3.79900 -2.17717
2929 7.85289 -17.59405
2930 0.44663 -7.11038
2932 -11.47530 12.88693
2933 4.34666 -3.06922
2936 -8.61589 13.04167
2937 -0.56383 0.61836
2942 -1.27403 6.96389
2974 5.52549 -2.27120
2975 6.05214 -7.73460
2977 0.04371 3.34737
2978 -3.71722 2.25673
2979 -4.73673 -5.89569
2981 -2.41642 5.51323
2983 -1.13765 -16.50746
2984 -2.74522 1.80045
2986 4.82853 -1.44961
2988 2.03009 -21.95869
2989 -3.59870 3.70575
2990 -9.97752 -4.00342
2995 -1.42054 9.14495
2996 5.75136 -1.25574
2998 -10.08447 -1.31265
3007 -2.31236 -4.70447
3009 -12.19884 -2.88405
3011 -12.19884 -2.88405
3026 -10.11437 12.94875
3027 -7.12664 -1.51045
3033 -11.47530 12.88693
3041 12.13867 -20.85747
3042 5.72403 -20.94349
3052 -0.57166 -3.07583
3100 -7.48411 -7.52790
3103 -6.21626 -1.84454
3105 6.42316 0.60667
3141 -0.08325 1.84263
3143 1.59932 -23.14746
3147 -7.32369 -0.74266
3148 6.75901 0.36548
3149 -3.03624 -18.12726
3152 10.22376 -29.04596
3153 7.01970 3.18666
3157 -7.90755 -16.97487
3173 -2.37037 -6.18035
3174 -2.59587 -15.15854
3176 5.95938 -6.77851
3189 -0.58513 2.05005
3191 0.65409 -3.99947
3201 5.70263 6.64288
3202 8.25888 0.15294
3203 6.98501 4.79058
3204 6.69118 5.49007
3209 0.81967 6.90077
3212 2.08640 8.75603
3216 10.34882 -1.47856
3220 0.76393 -0.21825
3221 -11.75950 12.38449
3229 1.59049 6.01397
3232 -4.84574 -5.30909
3233 -7.30769 -3.20822
3236 3.79808 -9.59260
3248 -2.30081 -3.74031
3254 -4.44155 2.97521
3255 0.16699 1.48399
3278 -4.22693 3.43398
3280 -6.93799 -14.38410
3281 11.62119 -25.41618
3284 2.10552 3.08348
3285 -6.75959 -2.81464
3291 7.08227 8.59948
3292 -4.53756 -1.52397
3295 -0.95643 -0.92482
3298 0.76388 -22.62259
3303 2.28138 -19.44723
3307 4.42872 -11.35998
3308 -11.39139 8.63111
3316 1.02994 -3.61251
3317 1.11018 12.80374
3318 -6.68105 -16.28843
3324 -1.58544 12.68246
3326 8.80173 7.14374
3328 8.79676 10.55049
3330 9.23306 3.75501
3332 -8.40853 -10.11352
3333 -8.06431 -8.39461
3335 -7.34200 -6.31032
3336 -11.09669 -14.70406
3337 -5.58941 -14.90763
3340 0.75485 8.99082
3341 -2.23180 10.17507
3342 -7.37371 9.39384
3343 -5.46094 -1.36493
3344 -0.26758 -21.53644
3345 -5.88937 -20.83162
3346 -3.81103 -11.43631
3347 -5.90973 9.79627
3348 -7.20804 -5.39300
3353 -8.33834 -9.68339
3357 10.88987 -0.58172
3358 7.63333 9.68624
3359 6.71358 10.69856
3360 10.07150 8.80290
3361 3.26363 0.16839
3362 -5.43773 11.46003
3363 5.29432 10.53276
3364 10.95443 8.87026
3365 -11.88179 10.23993
3366 -3.86102 -9.17003
3367 -3.38611 -24.83794
3368 -1.15915 13.27073
3369 -3.84707 13.25670
3370 4.35308 11.07911
3371 9.77182 9.35039
3372 -5.76491 12.48905
3373 -7.75653 9.01700
3375 0.78894 -12.70384
3376 5.06050 -24.42480
3377 -5.93888 -10.39292
3380 -10.67875 -15.91832
3381 -0.79939 13.06909
3382 10.05458 5.80843
3383 -11.70178 -13.92108
3384 -6.36509 10.24580
3428 -1.57984 -6.20881
3429 10.92557 6.68388
3430 2.75989 -8.75254
3431 8.37871 4.81517
3432 -6.42315 4.76401
3433 -1.28398 4.78753
3434 12.17371 6.41117
3435 -7.92086 -0.34138
3436 -10.29975 -17.13898
3437 10.43824 1.40591
3438 -5.11669 -9.79037
3439 -5.00649 6.36063
3440 2.79990 11.46670
3441 -6.04104 -11.24150
3442 5.89545 -22.86806
3443 7.27811 -8.22900
3445 5.88514 -27.27274
3446 -9.17927 -6.76839
3447 -10.48113 -6.44345
3448 -5.40312 7.76879
3449 -8.09089 -5.96469
3450 -7.05346 -25.32623
3451 -8.76511 -12.98877
3452 -4.87173 7.84130
3453 -5.29277 -21.78539
3454 -5.46737 6.66426
3455 -8.50372 7.04612
3456 -7.68092 -12.09785
3457 -4.89426 11.20722
3458 3.88474 -25.29444
3459 -5.36229 -7.92080
4219 6.68522 -22.38854
4274 3.69026 8.14548
4275 -10.09803 12.17314
4276 1.29258 -25.08202
4277 -7.46191 -10.53725
4278 -8.89981 -9.63846
4279 -8.32072 10.54008
4280 -6.91657 10.00223
4285 -10.83255 -18.09049
4286 -6.75704 -18.09879
4288 -5.77591 -25.08459
4289 2.26184 -27.79452
4309 -10.79563 -25.13077
4310 -10.97557 -24.72896
-99
1-21 H_25.40000_62.24789
1001 5.04849 -5.25938
1072 10.08763 -6.02470
1074 10.02250 -13.88906
1075 -0.87435 -19.59338
1087 2.84780 5.59871
1088 4.74594 -20.11191
1093 2.18109 -23.56609
1094 9.79243 -6.47244
1096 9.13350 -18.13454
1097 8.57411 -18.58619
1104 7.07465 -19.83633
1105 10.85846 -7.39290
1107 6.91979 -2.90291
1109 -10.51011 -2.63149
1110 -11.27471 -1.46975
1113 3.24376 1.93776
1115 -1.66236 -0.23586
1116 -9.99414 -4.32007
1117 3.56196 6.55524
1120 1.93923 -17.82994
1121 5.33910 -21.05002
1126 -11.15399 -5.35037
1127 2.42132 -13.76405
1132 7.75763 -15.81465
1134 3.68714 -9.57131
1138 3.76557 -11.64901
1141 2.07360 3.54542
1143 7.37918 -14.96083
1144 6.83015 -13.52687
1145 7.36206 -3.36284
1146 3.83093 -7.44912
1150 4.72911 -20.94539
1153 6.52084 -28.85542
1155 2.16130 -24.88008
1162 -1.73343 -9.71709
1163 2.08960 -22.95058
1167 3.55809 -22.40438
1175 -0.40935 -5.79839
1177 0.92450 -24.52301
1185 10.80378 -16.34043
1191 8.35374 -16.08023
1192 5.18832 -14.34038
1193 11.66215 -11.11215
1197 10.51452 -28.75813
1204 3.98980 -22.84693
1205 -2.20073 -17.28521
1208 9.96310 -30.14995
1210 -2.07697 -16.25112
1212 -10.11163 -1.49097
1214 -2.44710 -7.93691
1215 7.76604 0.78895
1217 7.99353 -9.24975
1219 8.77674 -2.76814
1223 -1.22131 -3.44033
1227 0.95793 -26.63984
1232 5.00573 -26.55447
1233 8.94005 -3.28312
1234 1.38657 -13.44886
1235 10.85409 -9.48418
1236 5.09528 -23.11785
1238 8.59736 -12.47464
